timestamp,rack_zone,cpu_load_pct,power_draw_kw,ambient_temp_c,inlet_temp_c,outlet_temp_c,humidity_pct,fan_speed_pct,cooling_efficiency_pct,pue,anomaly_flag,anomaly_type
2026-01-31 13:15:00,A2,59.07,19.26,25.92,24.91,35.77,47.78,50.91,85.64,1.422,0,normal
2026-01-31 13:30:00,B1,59.21,20.35,25.96,24.83,35.75,44.57,48.55,86.92,1.41,0,normal
2026-01-31 13:45:00,B2,60.93,19.42,26.51,24.78,34.78,41.26,52.37,89.36,1.432,0,normal
2026-01-31 14:00:00,A1,56.19,19.55,27.34,25.6,36.15,47.21,51.33,88.43,1.409,0,normal
2026-01-31 14:15:00,A2,57.27,19.03,25.05,23.81,34.5,48.44,49.35,87.58,1.376,0,normal
2026-01-31 14:30:00,B1,54.0,18.57,25.79,23.96,33.62,47.36,46.6,88.12,1.385,0,normal
2026-01-31 14:45:00,B2,57.04,19.53,25.09,24.36,34.94,45.11,50.07,87.3,1.392,0,normal
2026-01-31 15:00:00,A1,60.36,20.38,26.69,24.76,35.64,44.17,52.01,88.46,1.407,0,normal
2026-01-31 15:15:00,A2,56.75,18.87,25.31,24.89,34.85,47.93,45.13,89.41,1.395,0,normal
2026-01-31 15:30:00,B1,59.24,19.67,24.72,23.98,34.34,47.34,49.31,88.76,1.393,0,normal
2026-01-31 15:45:00,B2,57.01,19.25,25.89,25.24,35.67,46.96,49.87,83.75,1.402,0,normal
2026-01-31 16:00:00,A1,57.92,19.31,26.46,25.33,35.96,51.47,50.06,87.49,1.426,0,normal
2026-01-31 16:15:00,A2,54.0,18.68,25.72,24.88,34.69,45.62,48.4,87.77,1.396,0,normal
2026-01-31 16:30:00,B1,56.49,18.63,25.34,25.12,35.91,51.86,51.62,89.67,1.405,0,normal
2026-01-31 16:45:00,B2,48.57,17.54,25.36,24.02,33.13,48.29,46.03,89.26,1.349,0,normal
2026-01-31 17:00:00,A1,54.7,18.45,25.85,24.19,34.95,44.46,47.96,88.99,1.397,0,normal
2026-01-31 17:15:00,A2,50.57,18.28,24.36,23.7,33.94,48.39,47.41,87.92,1.397,0,normal
2026-01-31 17:30:00,B1,56.66,18.85,24.7,24.03,34.11,51.2,47.89,89.7,1.412,0,normal
2026-01-31 17:45:00,B2,54.87,17.98,24.37,23.74,34.33,48.59,44.64,90.52,1.406,0,normal
2026-01-31 18:00:00,A1,53.31,17.92,23.82,23.74,33.49,46.46,47.82,85.67,1.388,0,normal
2026-01-31 18:15:00,A2,55.0,17.12,24.19,23.82,34.12,49.66,48.27,85.98,1.394,0,normal
2026-01-31 18:30:00,B1,48.2,17.34,24.93,23.54,33.55,48.46,45.28,90.34,1.369,0,normal
2026-01-31 18:45:00,B2,53.79,18.42,24.47,23.88,34.16,51.75,47.26,88.09,1.4,0,normal
2026-01-31 19:00:00,A1,50.94,17.88,24.39,23.96,33.67,52.7,39.98,90.61,1.372,0,normal
2026-01-31 19:15:00,A2,47.24,18.18,23.96,23.71,33.38,49.0,48.65,89.74,1.383,0,normal
2026-01-31 19:30:00,B1,49.64,17.95,24.05,23.0,33.03,50.1,48.0,90.24,1.379,0,normal
2026-01-31 19:45:00,B2,43.39,16.82,23.13,22.73,32.11,53.64,41.51,88.6,1.363,0,normal
2026-01-31 20:00:00,A1,43.23,15.83,23.3,22.84,32.61,50.4,43.01,90.54,1.378,0,normal
2026-01-31 20:15:00,A2,42.94,16.38,23.47,22.52,31.92,50.23,47.4,90.54,1.372,0,normal
2026-01-31 20:30:00,B1,42.36,16.23,23.4,22.83,32.85,50.32,41.76,88.77,1.366,0,normal
2026-01-31 20:45:00,B2,40.38,15.76,23.31,22.77,32.92,53.99,44.88,92.07,1.351,0,normal
2026-01-31 21:00:00,A1,45.19,16.48,22.92,23.04,32.68,54.18,43.99,86.36,1.389,0,normal
2026-01-31 21:15:00,A2,41.03,15.33,22.66,22.54,32.46,52.27,44.71,90.7,1.362,0,normal
2026-01-31 21:30:00,B1,41.96,15.96,24.68,23.03,32.54,54.05,44.46,87.45,1.378,0,normal
2026-01-31 21:45:00,B2,39.28,16.33,23.23,23.33,32.42,57.66,43.35,88.58,1.357,0,normal
2026-01-31 22:00:00,A1,35.89,15.28,22.83,22.56,31.68,52.39,43.54,92.69,1.338,0,normal
2026-01-31 22:15:00,A2,40.58,15.81,22.36,22.56,32.13,50.47,42.64,88.47,1.36,0,normal
2026-01-31 22:30:00,B1,35.1,15.13,22.14,22.31,30.85,55.97,38.42,89.1,1.335,0,normal
2026-01-31 22:45:00,B2,39.36,16.35,22.26,22.35,32.06,54.91,41.26,91.66,1.359,0,normal
2026-01-31 23:00:00,A1,36.15,15.34,22.44,22.59,31.93,53.77,40.46,88.97,1.298,0,normal
2026-01-31 23:15:00,A2,44.18,16.7,21.08,22.12,32.23,56.92,40.68,92.13,1.35,0,normal
2026-01-31 23:30:00,B1,41.65,15.69,21.21,22.0,31.83,57.47,44.38,91.74,1.351,0,normal
2026-01-31 23:45:00,B2,39.84,15.56,21.72,22.31,31.85,50.88,43.0,89.28,1.336,0,normal
2026-02-01 00:00:00,A1,42.8,16.53,22.19,22.99,32.49,54.39,45.29,91.99,1.363,0,normal
2026-02-01 00:15:00,A2,37.97,16.41,21.89,22.57,32.57,61.0,44.3,87.38,1.342,0,normal
2026-02-01 00:30:00,B1,41.59,16.91,22.9,22.85,33.29,57.24,45.81,91.06,1.359,0,normal
2026-02-01 00:45:00,B2,41.1,16.23,21.11,22.11,31.53,57.48,44.42,88.42,1.342,0,normal
2026-02-01 01:00:00,A1,41.63,16.18,21.55,22.37,32.37,58.58,41.66,89.56,1.368,0,normal
2026-02-01 01:15:00,A2,44.46,17.35,22.92,23.16,32.6,56.03,46.27,89.04,1.372,0,normal
2026-02-01 01:30:00,B1,43.6,16.85,22.1,22.91,32.35,57.71,45.11,92.45,1.363,0,normal
2026-02-01 01:45:00,B2,42.99,15.41,22.57,22.51,32.01,57.48,49.03,89.21,1.361,0,normal
2026-02-01 02:00:00,A1,38.79,15.39,23.3,23.08,32.8,57.02,43.71,90.32,1.393,0,normal
2026-02-01 02:15:00,A2,40.93,16.16,21.69,22.26,31.37,55.03,44.43,89.77,1.35,0,normal
2026-02-01 02:30:00,B1,43.41,15.65,22.09,22.67,32.96,56.0,44.21,88.4,1.348,0,normal
2026-02-01 02:45:00,B2,44.4,16.2,22.04,22.96,33.06,54.19,44.95,88.21,1.343,0,normal
2026-02-01 03:00:00,A1,41.92,15.78,21.1,22.23,32.09,55.36,43.74,91.12,1.365,0,normal
2026-02-01 03:15:00,A2,50.86,17.54,22.15,23.23,33.15,52.59,45.49,89.22,1.397,0,normal
2026-02-01 03:30:00,B1,49.13,17.34,22.94,22.97,33.26,53.23,46.28,90.67,1.36,0,normal
2026-02-01 03:45:00,B2,47.33,17.04,22.82,23.48,32.18,54.14,47.21,89.1,1.364,0,normal
2026-02-01 04:00:00,A1,46.43,17.41,22.96,23.19,33.19,52.46,44.53,89.24,1.362,0,normal
2026-02-01 04:15:00,A2,46.09,16.81,22.46,22.78,32.65,53.19,46.93,91.15,1.363,0,normal
2026-02-01 04:30:00,B1,44.63,16.51,22.39,23.01,31.99,53.68,46.5,89.29,1.335,0,normal
2026-02-01 04:45:00,B2,47.38,16.67,23.65,24.18,34.21,54.66,44.41,86.76,1.384,0,normal
2026-02-01 05:00:00,A1,48.07,17.74,22.7,22.54,32.68,55.59,43.23,91.0,1.387,0,normal
2026-02-01 05:15:00,A2,44.69,16.5,23.29,22.69,31.68,52.19,45.7,88.53,1.337,0,normal
2026-02-01 05:30:00,B1,48.68,16.96,23.33,24.17,33.63,55.85,45.33,89.39,1.4,0,normal
2026-02-01 05:45:00,B2,47.68,17.49,24.23,23.66,34.37,54.67,43.75,88.06,1.399,0,normal
2026-02-01 06:00:00,A1,43.63,16.38,24.07,23.27,32.88,53.4,48.66,87.96,1.321,0,normal
2026-02-01 06:15:00,A2,46.28,16.77,22.83,22.85,33.06,52.31,43.05,86.25,1.334,0,normal
2026-02-01 06:30:00,B1,47.48,17.34,23.03,23.46,33.79,52.35,42.52,90.09,1.368,0,normal
2026-02-01 06:45:00,B2,53.12,18.12,24.22,24.74,35.06,53.94,46.28,82.43,1.405,0,normal
2026-02-01 07:00:00,A1,50.04,18.78,23.96,23.31,33.72,53.69,46.84,91.3,1.383,0,normal
2026-02-01 07:15:00,A2,45.61,16.99,23.86,23.21,32.14,53.61,45.44,91.38,1.37,0,normal
2026-02-01 07:30:00,B1,50.1,18.14,24.87,23.77,33.69,50.44,50.81,87.12,1.391,0,normal
2026-02-01 07:45:00,B2,45.34,16.18,24.5,23.73,32.26,51.25,43.89,92.27,1.36,0,normal
2026-02-01 08:00:00,A1,51.79,17.71,24.55,24.3,33.7,52.66,47.93,92.33,1.403,0,normal
2026-02-01 08:15:00,A2,48.22,17.1,25.11,24.44,34.14,48.02,49.2,88.44,1.378,0,normal
2026-02-01 08:30:00,B1,49.3,17.26,24.54,24.79,34.29,48.39,47.19,89.66,1.355,1,sensor_drift
2026-02-01 08:45:00,B2,52.91,18.61,25.83,26.21,36.14,48.82,52.03,88.45,1.379,1,sensor_drift
2026-02-01 09:00:00,A1,46.86,17.77,24.53,24.38,33.96,50.48,43.9,91.95,1.381,1,sensor_drift
2026-02-01 09:15:00,A2,46.85,17.57,25.51,24.76,34.37,50.24,52.11,86.5,1.375,1,sensor_drift
2026-02-01 09:30:00,B1,49.09,17.74,26.08,26.02,35.73,47.45,51.86,88.2,1.38,1,sensor_drift
2026-02-01 09:45:00,B2,53.29,18.04,24.49,25.3,35.26,44.38,48.66,90.11,1.389,1,sensor_drift
2026-02-01 10:00:00,A1,47.5,17.99,25.21,24.81,33.93,48.01,50.42,90.46,1.384,1,sensor_drift
2026-02-01 10:15:00,A2,44.72,18.09,26.19,25.48,34.53,45.22,51.4,89.04,1.36,1,sensor_drift
2026-02-01 10:30:00,B1,50.83,18.21,26.28,26.19,35.78,43.76,47.57,90.86,1.408,1,sensor_drift
2026-02-01 10:45:00,B2,53.65,18.93,25.56,25.87,35.59,44.06,49.54,88.6,1.39,1,sensor_drift
2026-02-01 11:00:00,A1,55.65,18.95,25.29,25.86,35.22,47.39,54.31,88.2,1.4,1,sensor_drift
2026-02-01 11:15:00,A2,52.11,18.7,26.37,26.44,36.47,49.51,51.18,89.44,1.394,1,sensor_drift
2026-02-01 11:30:00,B1,52.71,17.96,26.56,26.35,36.24,46.47,52.12,87.96,1.388,1,sensor_drift
2026-02-01 11:45:00,B2,56.93,18.77,25.2,26.78,36.23,46.73,52.61,87.96,1.41,1,sensor_drift
2026-02-01 12:00:00,A1,50.15,18.09,25.21,25.59,34.91,48.77,52.13,87.26,1.385,1,sensor_drift
2026-02-01 12:15:00,A2,54.17,19.2,26.1,26.98,37.37,42.7,53.21,93.28,1.396,1,sensor_drift
2026-02-01 12:30:00,B1,56.01,18.62,26.36,27.44,37.15,47.19,53.11,86.87,1.362,1,sensor_drift
2026-02-01 12:45:00,B2,57.07,18.17,25.82,27.18,37.01,45.99,48.36,89.02,1.411,1,sensor_drift
2026-02-01 13:00:00,A1,55.18,18.63,26.41,27.82,37.12,47.25,54.47,91.24,1.395,1,sensor_drift
2026-02-01 13:15:00,A2,56.86,19.48,25.57,26.84,36.32,44.95,54.41,85.37,1.409,1,sensor_drift
2026-02-01 13:30:00,B1,51.14,17.3,24.71,26.5,36.41,44.24,48.64,89.77,1.408,1,sensor_drift
2026-02-01 13:45:00,B2,55.82,18.35,25.71,27.39,36.94,46.41,50.5,87.93,1.408,1,sensor_drift
2026-02-01 14:00:00,A1,58.73,19.44,25.97,28.14,37.73,49.8,55.44,90.71,1.403,1,sensor_drift
2026-02-01 14:15:00,A2,55.46,18.77,25.73,27.78,37.21,48.16,53.81,86.29,1.391,1,sensor_drift
2026-02-01 14:30:00,B1,58.08,19.44,25.15,28.49,39.03,45.26,50.18,86.38,1.436,1,sensor_drift
2026-02-01 14:45:00,B2,59.06,18.72,24.7,27.45,37.02,43.57,52.26,87.63,1.405,1,sensor_drift
2026-02-01 15:00:00,A1,57.14,18.91,25.42,27.51,36.6,42.97,54.42,86.9,1.4,1,sensor_drift
2026-02-01 15:15:00,A2,58.28,19.87,26.2,29.09,38.28,49.74,56.63,86.65,1.4,1,sensor_drift
2026-02-01 15:30:00,B1,55.4,18.35,26.34,27.94,37.53,44.93,52.48,91.45,1.384,1,sensor_drift
2026-02-01 15:45:00,B2,56.97,19.79,26.22,28.83,37.6,46.52,54.47,87.86,1.371,1,sensor_drift
2026-02-01 16:00:00,A1,58.61,18.75,24.92,27.97,37.53,50.37,52.67,86.31,1.421,1,sensor_drift
2026-02-01 16:15:00,A2,57.13,19.34,24.63,27.48,36.48,44.15,56.9,87.26,1.382,1,sensor_drift
2026-02-01 16:30:00,B1,54.88,18.53,25.52,28.38,36.78,51.24,54.57,88.77,1.391,1,sensor_drift
2026-02-01 16:45:00,B2,56.29,18.41,25.49,29.0,37.79,47.66,53.52,88.48,1.394,1,sensor_drift
2026-02-01 17:00:00,A1,56.86,18.76,25.24,28.31,37.5,45.97,52.14,86.82,1.417,1,sensor_drift
2026-02-01 17:15:00,A2,49.57,17.88,23.68,28.0,37.35,48.24,50.14,86.15,1.365,1,sensor_drift
2026-02-01 17:30:00,B1,56.55,18.81,24.25,28.8,38.29,47.5,59.07,88.03,1.395,1,sensor_drift
2026-02-01 17:45:00,B2,52.19,18.67,24.63,28.07,36.83,50.36,53.28,88.42,1.393,1,sensor_drift
2026-02-01 18:00:00,A1,53.21,19.0,24.81,28.68,37.96,48.28,53.48,87.23,1.367,1,sensor_drift
2026-02-01 18:15:00,A2,54.22,17.99,24.85,29.49,38.26,45.82,54.74,90.57,1.367,1,sensor_drift
2026-02-01 18:30:00,B1,47.19,16.77,24.35,23.75,33.02,49.86,44.62,90.26,1.364,0,normal
2026-02-01 18:45:00,B2,47.89,16.86,24.33,23.47,33.37,47.69,45.73,89.38,1.38,0,normal
2026-02-01 19:00:00,A1,48.01,17.02,24.05,23.61,32.9,51.45,46.16,88.54,1.377,0,normal
2026-02-01 19:15:00,A2,45.92,17.62,24.28,23.18,33.29,48.72,45.36,92.51,1.37,0,normal
2026-02-01 19:30:00,B1,51.08,18.16,23.93,23.99,34.36,50.58,44.25,86.77,1.39,0,normal
2026-02-01 19:45:00,B2,43.99,16.49,23.65,23.46,32.8,52.38,47.06,88.86,1.353,0,normal
2026-02-01 20:00:00,A1,43.87,16.67,23.32,22.98,32.73,51.83,43.52,89.03,1.362,0,normal
2026-02-01 20:15:00,A2,44.89,17.48,23.41,23.11,32.91,53.16,43.6,90.24,1.365,0,normal
2026-02-01 20:30:00,B1,40.75,17.06,23.53,22.47,32.36,54.41,42.15,91.36,1.347,0,normal
2026-02-01 20:45:00,B2,41.96,16.48,23.28,22.33,31.43,50.66,41.55,87.68,1.395,0,normal
2026-02-01 21:00:00,A1,43.01,15.33,23.23,22.72,32.61,53.36,44.95,88.74,1.33,0,normal
2026-02-01 21:15:00,A2,40.85,16.37,23.69,22.86,31.88,46.45,45.96,90.93,1.379,0,normal
2026-02-01 21:30:00,B1,40.89,16.58,22.94,22.98,32.84,54.59,42.49,89.09,1.37,0,normal
2026-02-01 21:45:00,B2,39.38,15.94,22.29,22.6,32.49,53.63,39.43,89.89,1.364,0,normal
2026-02-01 22:00:00,A1,36.62,15.82,23.12,22.49,31.55,52.37,40.54,91.07,1.352,0,normal
2026-02-01 22:15:00,A2,40.71,16.14,21.68,22.54,32.56,55.45,42.75,88.82,1.372,0,normal
2026-02-01 22:30:00,B1,43.91,15.94,21.76,22.01,31.08,57.55,41.36,90.68,1.351,0,normal
2026-02-01 22:45:00,B2,39.57,15.5,22.54,22.76,32.67,54.11,42.32,91.64,1.359,0,normal
2026-02-01 23:00:00,A1,39.97,15.82,22.58,22.14,32.22,53.25,42.08,90.55,1.355,0,normal
2026-02-01 23:15:00,A2,41.08,16.49,21.46,22.49,32.19,55.85,43.75,93.16,1.348,0,normal
2026-02-01 23:30:00,B1,36.42,14.97,21.92,21.95,31.19,52.68,39.18,92.35,1.347,0,normal
2026-02-01 23:45:00,B2,43.67,16.66,21.74,21.62,31.43,54.28,45.02,90.14,1.343,0,normal
2026-02-02 00:00:00,A1,40.36,16.07,21.78,22.39,31.67,58.52,47.21,90.03,1.342,0,normal
2026-02-02 00:15:00,A2,43.98,17.32,22.6,22.95,33.7,56.04,47.89,93.15,1.385,0,normal
2026-02-02 00:30:00,B1,38.56,15.7,22.44,22.12,31.31,51.82,41.68,89.49,1.394,0,normal
2026-02-02 00:45:00,B2,45.0,15.91,21.99,22.37,32.64,52.04,46.03,89.51,1.369,0,normal
2026-02-02 01:00:00,A1,42.86,16.61,21.67,22.19,31.54,56.36,45.17,89.59,1.368,0,normal
2026-02-02 01:15:00,A2,42.74,17.2,21.19,21.38,31.66,57.89,43.28,91.16,1.357,0,normal
2026-02-02 01:30:00,B1,42.43,16.71,22.87,21.85,32.28,52.4,44.02,94.18,1.367,0,normal
2026-02-02 01:45:00,B2,41.76,15.87,22.39,22.91,32.65,56.89,45.73,90.75,1.365,0,normal
2026-02-02 02:00:00,A1,45.76,16.29,21.64,22.12,32.02,58.76,46.49,89.41,1.376,0,normal
2026-02-02 02:15:00,A2,43.75,16.14,22.54,23.28,32.58,59.89,43.13,90.37,1.384,0,normal
2026-02-02 02:30:00,B1,39.24,16.69,22.11,22.68,31.71,56.35,45.15,88.3,1.338,0,normal
2026-02-02 02:45:00,B2,41.83,16.05,22.03,22.87,32.58,56.6,47.88,90.03,1.398,0,normal
2026-02-02 03:00:00,A1,44.63,16.41,22.53,22.45,32.77,50.64,46.47,93.0,1.365,0,normal
2026-02-02 03:15:00,A2,46.37,16.83,21.89,21.98,31.58,59.78,47.97,91.05,1.365,0,normal
2026-02-02 03:30:00,B1,46.04,16.75,22.21,22.26,32.95,53.7,39.03,92.05,1.358,0,normal
2026-02-02 03:45:00,B2,49.63,18.21,22.57,22.84,32.58,52.71,47.22,91.14,1.366,0,normal
2026-02-02 04:00:00,A1,42.54,15.88,22.29,21.63,31.35,53.97,44.08,88.96,1.367,0,normal
2026-02-02 04:15:00,A2,48.07,17.85,23.08,22.93,32.93,57.62,47.88,92.84,1.381,0,normal
2026-02-02 04:30:00,B1,43.84,16.8,23.9,23.08,32.73,58.9,42.33,86.52,1.375,0,normal
2026-02-02 04:45:00,B2,50.48,18.17,22.44,22.54,31.75,54.05,44.77,89.84,1.366,0,normal
2026-02-02 05:00:00,A1,48.87,18.03,22.0,22.37,32.06,55.7,47.39,85.83,1.327,0,normal
2026-02-02 05:15:00,A2,50.52,17.61,21.91,22.72,32.83,53.31,43.69,86.27,1.344,0,normal
2026-02-02 05:30:00,B1,47.84,17.15,23.14,23.23,33.08,50.63,46.32,91.09,1.371,0,normal
2026-02-02 05:45:00,B2,53.36,18.18,22.96,23.05,33.48,55.86,46.84,87.54,1.385,0,normal
2026-02-02 06:00:00,A1,53.15,18.15,23.61,23.7,34.16,50.93,46.85,90.91,1.376,0,normal
2026-02-02 06:15:00,A2,52.4,17.34,23.69,23.63,33.66,55.35,48.33,84.83,1.371,0,normal
2026-02-02 06:30:00,B1,51.03,18.46,22.78,23.17,32.84,54.51,43.99,88.95,1.38,0,normal
2026-02-02 06:45:00,B2,53.06,18.19,22.78,23.05,33.82,52.68,45.09,86.67,1.377,0,normal
2026-02-02 07:00:00,A1,50.3,17.29,24.18,23.18,32.65,55.02,45.99,88.29,1.373,0,normal
2026-02-02 07:15:00,A2,54.38,17.54,24.21,24.5,34.48,55.58,45.47,91.17,1.363,0,normal
2026-02-02 07:30:00,B1,56.62,17.75,24.01,24.18,34.17,49.96,51.09,91.39,1.378,0,normal
2026-02-02 07:45:00,B2,55.57,18.91,23.4,24.02,34.59,48.25,46.28,89.35,1.4,0,normal
2026-02-02 08:00:00,A1,51.6,17.81,24.8,23.93,34.54,45.6,48.83,85.72,1.37,0,normal
2026-02-02 08:15:00,A2,54.58,18.44,25.41,24.31,34.47,54.33,46.1,85.93,1.402,0,normal
2026-02-02 08:30:00,B1,50.98,18.23,24.93,24.15,34.29,48.12,48.67,88.92,1.405,0,normal
2026-02-02 08:45:00,B2,55.86,18.49,24.38,23.41,33.88,51.29,44.14,86.72,1.379,0,normal
2026-02-02 09:00:00,A1,55.98,19.07,25.03,23.92,34.94,46.87,51.16,89.2,1.387,0,normal
2026-02-02 09:15:00,A2,50.85,17.95,24.29,23.44,32.78,51.61,49.09,91.81,1.396,0,normal
2026-02-02 09:30:00,B1,53.01,18.41,25.85,24.29,34.73,46.42,46.45,86.42,1.41,0,normal
2026-02-02 09:45:00,B2,55.6,18.09,25.37,24.11,34.54,45.08,46.29,86.38,1.385,0,normal
2026-02-02 10:00:00,A1,56.06,18.38,24.35,24.17,34.33,47.01,49.26,86.03,1.366,0,normal
2026-02-02 10:15:00,A2,54.39,18.87,25.32,24.35,34.71,46.07,44.66,87.68,1.411,0,normal
2026-02-02 10:30:00,B1,58.76,19.06,25.86,25.28,36.02,48.35,49.7,87.59,1.411,0,normal
2026-02-02 10:45:00,B2,58.98,19.89,25.46,25.52,36.2,46.73,48.06,87.6,1.407,0,normal
2026-02-02 11:00:00,A1,58.46,20.34,25.57,24.22,35.51,48.05,48.26,89.22,1.414,0,normal
2026-02-02 11:15:00,A2,57.67,19.39,25.06,24.47,34.91,45.88,47.4,88.51,1.379,0,normal
2026-02-02 11:30:00,B1,62.56,20.68,26.19,25.2,35.83,44.92,48.64,86.87,1.416,0,normal
2026-02-02 11:45:00,B2,64.56,20.57,25.5,25.0,35.66,44.98,54.45,86.96,1.407,0,normal
2026-02-02 12:00:00,A1,59.96,19.17,24.64,24.02,34.74,50.67,50.72,87.78,1.408,0,normal
2026-02-02 12:15:00,A2,60.17,19.67,25.74,24.51,35.01,46.59,46.14,87.25,1.416,0,normal
2026-02-02 12:30:00,B1,63.31,21.08,26.57,25.42,36.09,41.68,48.79,85.58,1.428,0,normal
2026-02-02 12:45:00,B2,61.73,19.59,25.76,24.6,35.2,44.87,51.69,85.0,1.416,0,normal
2026-02-02 13:00:00,A1,62.67,19.66,27.04,25.53,36.11,46.21,52.79,87.03,1.418,0,normal
2026-02-02 13:15:00,A2,65.14,19.92,26.25,25.24,35.75,50.07,47.95,85.75,1.419,0,normal
2026-02-02 13:30:00,B1,59.1,19.36,26.19,24.99,35.61,48.31,51.03,88.33,1.409,0,normal
2026-02-02 13:45:00,B2,67.1,20.25,25.88,24.97,35.71,44.07,51.82,86.62,1.408,0,normal
2026-02-02 14:00:00,A1,64.3,21.01,25.89,25.19,36.15,51.49,46.51,86.85,1.407,0,normal
2026-02-02 14:15:00,A2,63.25,20.17,25.74,24.71,35.41,46.2,49.32,88.76,1.416,0,normal
2026-02-02 14:30:00,B1,64.07,20.63,25.67,25.09,35.64,49.12,50.36,84.38,1.42,0,normal
2026-02-02 14:45:00,B2,64.16,20.12,26.11,25.68,37.01,43.97,51.2,89.98,1.403,0,normal
2026-02-02 15:00:00,A1,59.97,18.96,25.17,24.69,35.15,41.39,46.57,83.57,1.385,0,normal
2026-02-02 15:15:00,A2,67.51,20.07,25.02,25.11,36.23,43.74,49.75,89.25,1.389,0,normal
2026-02-02 15:30:00,B1,63.72,19.64,24.91,25.02,35.42,39.88,49.16,87.47,1.388,0,normal
2026-02-02 15:45:00,B2,64.31,20.51,26.73,24.97,34.87,51.89,49.44,85.7,1.408,0,normal
2026-02-02 16:00:00,A1,65.06,20.59,25.73,25.72,36.25,47.94,50.18,84.12,1.406,0,normal
2026-02-02 16:15:00,A2,59.78,19.76,25.5,24.35,33.98,45.67,48.9,86.38,1.398,0,normal
2026-02-02 16:30:00,B1,62.73,19.18,24.58,24.85,35.4,48.95,50.88,87.01,1.386,0,normal
2026-02-02 16:45:00,B2,60.24,19.56,25.49,25.0,36.1,48.64,53.66,87.76,1.376,0,normal
2026-02-02 17:00:00,A1,62.13,19.33,24.93,24.33,34.57,49.87,51.61,89.9,1.406,0,normal
2026-02-02 17:15:00,A2,54.14,18.7,25.01,24.55,33.91,51.45,50.99,88.37,1.392,0,normal
2026-02-02 17:30:00,B1,58.09,19.27,24.18,24.29,35.29,48.45,47.72,88.52,1.403,0,normal
2026-02-02 17:45:00,B2,55.92,18.25,24.74,24.86,34.96,47.46,46.49,88.72,1.404,0,normal
2026-02-02 18:00:00,A1,57.38,19.39,24.26,24.17,34.53,51.53,50.31,87.43,1.399,0,normal
2026-02-02 18:15:00,A2,56.42,19.81,23.93,23.88,34.52,51.79,48.09,87.86,1.391,0,normal
2026-02-02 18:30:00,B1,52.51,18.6,24.7,23.8,34.13,50.57,48.82,88.31,1.399,0,normal
2026-02-02 18:45:00,B2,51.4,17.8,23.21,22.73,33.1,55.46,44.28,90.09,1.399,0,normal
2026-02-02 19:00:00,A1,51.73,17.92,24.34,23.68,34.13,50.04,48.39,87.03,1.373,0,normal
2026-02-02 19:15:00,A2,48.74,17.48,24.28,23.49,32.73,49.35,45.78,88.14,1.389,0,normal
2026-02-02 19:30:00,B1,51.81,17.59,23.21,23.46,32.99,52.57,45.81,89.56,1.369,0,normal
2026-02-02 19:45:00,B2,47.82,17.4,23.12,22.6,32.96,50.49,44.53,87.48,1.374,0,normal
2026-02-02 20:00:00,A1,40.68,15.66,23.35,22.67,31.89,53.38,44.9,90.43,1.375,0,normal
2026-02-02 20:15:00,A2,45.74,16.15,23.53,23.33,32.84,50.77,47.09,88.59,1.365,0,normal
2026-02-02 20:30:00,B1,43.18,16.64,23.14,23.06,32.22,52.03,43.84,90.88,1.348,0,normal
2026-02-02 20:45:00,B2,40.84,16.21,23.38,22.12,31.5,57.37,44.23,92.67,1.352,0,normal
2026-02-02 21:00:00,A1,40.93,16.04,24.06,23.29,32.69,52.61,45.05,89.06,1.348,0,normal
2026-02-02 21:15:00,A2,43.38,15.93,22.58,22.54,31.83,52.02,45.94,91.43,1.344,0,normal
2026-02-02 21:30:00,B1,45.59,16.9,21.75,22.38,31.74,56.62,46.87,90.34,1.379,0,normal
2026-02-02 21:45:00,B2,42.52,16.0,23.18,21.97,31.72,51.98,47.72,89.35,1.369,0,normal
2026-02-02 22:00:00,A1,39.77,15.99,23.6,23.32,32.48,53.01,43.05,90.29,1.347,0,normal
2026-02-02 22:15:00,A2,41.85,17.08,22.73,22.65,32.0,56.03,47.27,92.55,1.344,0,normal
2026-02-02 22:30:00,B1,39.27,16.05,21.76,21.53,30.12,57.03,42.97,90.43,1.336,0,normal
2026-02-02 22:45:00,B2,38.42,15.06,22.26,22.34,32.53,57.84,40.68,93.09,1.339,0,normal
2026-02-02 23:00:00,A1,37.11,14.81,21.6,21.99,31.73,53.69,41.13,90.82,1.362,0,normal
2026-02-02 23:15:00,A2,35.55,15.33,22.59,22.59,31.67,56.8,43.66,88.46,1.345,0,normal
2026-02-02 23:30:00,B1,38.78,15.01,21.34,21.77,30.85,54.59,44.36,90.63,1.379,0,normal
2026-02-02 23:45:00,B2,40.14,15.01,21.93,22.18,31.7,54.4,41.12,87.92,1.351,0,normal
2026-02-03 00:00:00,A1,39.64,16.02,21.47,21.75,31.23,58.48,41.27,90.19,1.34,0,normal
2026-02-03 00:15:00,A2,39.06,15.91,22.11,22.4,31.34,54.69,42.1,90.05,1.365,0,normal
2026-02-03 00:30:00,B1,38.05,15.77,21.8,21.73,30.11,56.57,40.68,94.15,1.323,0,normal
2026-02-03 00:45:00,B2,42.09,16.37,22.11,22.05,31.45,56.33,39.56,93.22,1.359,0,normal
2026-02-03 01:00:00,A1,37.84,15.53,22.01,22.05,30.82,53.64,37.88,91.01,1.33,0,normal
2026-02-03 01:15:00,A2,43.28,16.06,21.41,21.74,31.48,58.11,42.9,92.52,1.323,0,normal
